"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Mon Jun 21 22:18:35 GMT 2021","Mon Jun 21 22:20:59 GMT 2021","144087","","011: Storage Tab","","011_storage_serv_config_tab_spec","","Returns success after resubmitting MinIO storage edit","Location - spec/admin_form/011_storage_serv_config_tab_spec.rb:39"
"broken","Mon Jun 21 22:08:59 GMT 2021","Mon Jun 21 22:11:23 GMT 2021","144043","","007: Logging Tab","","007_logging_tab_spec","","Returns success message with valid form fill","Location - spec/admin_form/007_logging_tab_spec.rb:40"
"broken","Mon Jun 21 22:08:59 GMT 2021","Mon Jun 21 22:08:59 GMT 2021","0","","006: Sitewide Settings Tab","","006_sitewide_settings_tab_spec","","Displays submit button in form","Location - spec/admin_form/006_sitewide_settings_tab_spec.rb:48"
"broken","Mon Jun 21 22:08:59 GMT 2021","Mon Jun 21 22:08:59 GMT 2021","0","","006: Sitewide Settings Tab","","006_sitewide_settings_tab_spec","","Displays value text field in form","Location - spec/admin_form/006_sitewide_settings_tab_spec.rb:44"
"broken","Mon Jun 21 22:13:47 GMT 2021","Mon Jun 21 22:16:11 GMT 2021","143987","","009: Analytics Tab","","009_analytics_tab_spec","","Returns success message after resubmitting Local Analytics","Location - spec/admin_form/009_analytics_tab_spec.rb:38"
"skipped","Mon Jun 21 22:08:18 GMT 2021","Mon Jun 21 22:08:18 GMT 2021","0","","005: Admin Authentication Tab","","005_admin_auth_tab_spec","","Returns success message with valid form fill (MANUAL)","Location - spec/admin_form/005_admin_auth_tab_spec.rb:48"
"broken","Mon Jun 21 22:11:23 GMT 2021","Mon Jun 21 22:13:47 GMT 2021","144141","","008: Metadata Tab","","008_metadata_tab_spec","","Returns success message with valid form fill","Location - spec/admin_form/008_metadata_tab_spec.rb:42"
"broken","Mon Jun 21 22:16:11 GMT 2021","Mon Jun 21 22:18:35 GMT 2021","144131","","010: CDN Tab","","010_cdn_tab_spec","","Returns success message after resubmitting https://cdn/","Location - spec/admin_form/010_cdn_tab_spec.rb:41"
"broken","Mon Jun 21 22:01:05 GMT 2021","Mon Jun 21 22:03:29 GMT 2021","144273","","003: Collections Tab","","003_collections_tab_spec","","Returns success message with valid form fill","Location - spec/admin_form/003_collections_tab_spec.rb:41"
"broken","Mon Jun 21 22:20:59 GMT 2021","Mon Jun 21 22:23:23 GMT 2021","144092","","012: External Catalogs Tab","","012_external_catalog_tab_spec","","Returns success message after resubmitting MARC Export catalog","Location - spec/admin_form/012_external_catalog_tab_spec.rb:38"
"broken","Mon Jun 21 21:56:16 GMT 2021","Mon Jun 21 21:58:41 GMT 2021","144754","","001: Libraries Tab","","001_libraries_tab_spec","","Returns success message with valid form fill","Location - spec/admin_form/001_libraries_tab_spec.rb:40"
"broken","Mon Jun 21 21:58:41 GMT 2021","Mon Jun 21 22:01:05 GMT 2021","144136","","002: Admins Tab","","002_admins_tab_spec","","Returns success message with valid form fill","Location - spec/admin_form/002_admins_tab_spec.rb:40"
"broken","Mon Jun 21 22:08:59 GMT 2021","Mon Jun 21 22:08:59 GMT 2021","0","","006: Sitewide Settings Tab","","006_sitewide_settings_tab_spec","","Displays key text field in form","Location - spec/admin_form/006_sitewide_settings_tab_spec.rb:40"
"broken","Mon Jun 21 22:05:53 GMT 2021","Mon Jun 21 22:08:18 GMT 2021","144213","","005: Admin Authentication Tab","","005_admin_auth_tab_spec","","Exists after clicking tab","Location - spec/admin_form/005_admin_auth_tab_spec.rb:38"
"broken","Mon Jun 21 22:08:59 GMT 2021","Mon Jun 21 22:08:59 GMT 2021","0","","006: Sitewide Settings Tab","","006_sitewide_settings_tab_spec","","Returns success message with valid form fill (MANUAL)","Location - spec/admin_form/006_sitewide_settings_tab_spec.rb:52"
"broken","Mon Jun 21 22:03:29 GMT 2021","Mon Jun 21 22:05:53 GMT 2021","144108","","004: Patron Authentication Tab","","004_patron_auth_tab_spec","","Returns success message with valid form fill","Location - spec/admin_form/004_patron_auth_tab_spec.rb:41"
