"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Sat Jun 19 00:09:53 GMT 2021","Sat Jun 19 00:12:03 GMT 2021","130271","","002: Admins Tab","","002_admins_tab_spec","","Returns success message with valid form fill","Location - spec/admin_form/002_admins_tab_spec.rb:40"
"broken","Sat Jun 19 00:19:15 GMT 2021","Sat Jun 19 00:19:15 GMT 2021","0","","006: Sitewide Settings Tab","","006_sitewide_settings_tab_spec","","Returns success message with valid form fill (MANUAL)","Location - spec/admin_form/006_sitewide_settings_tab_spec.rb:52"
"broken","Sat Jun 19 00:12:03 GMT 2021","Sat Jun 19 00:14:15 GMT 2021","131463","","003: Collections Tab","","003_collections_tab_spec","","Returns success message with valid form fill","Location - spec/admin_form/003_collections_tab_spec.rb:41"
"broken","Sat Jun 19 00:19:15 GMT 2021","Sat Jun 19 00:19:15 GMT 2021","0","","006: Sitewide Settings Tab","","006_sitewide_settings_tab_spec","","Displays value text field in form","Location - spec/admin_form/006_sitewide_settings_tab_spec.rb:44"
"broken","Sat Jun 19 00:28:00 GMT 2021","Sat Jun 19 00:30:11 GMT 2021","131619","","011: Storage Tab","","011_storage_serv_config_tab_spec","","Returns success after resubmitting MinIO storage edit","Location - spec/admin_form/011_storage_serv_config_tab_spec.rb:39"
"broken","Sat Jun 19 00:19:15 GMT 2021","Sat Jun 19 00:19:15 GMT 2021","0","","006: Sitewide Settings Tab","","006_sitewide_settings_tab_spec","","Displays key text field in form","Location - spec/admin_form/006_sitewide_settings_tab_spec.rb:40"
"broken","Sat Jun 19 00:19:15 GMT 2021","Sat Jun 19 00:19:15 GMT 2021","0","","006: Sitewide Settings Tab","","006_sitewide_settings_tab_spec","","Displays submit button in form","Location - spec/admin_form/006_sitewide_settings_tab_spec.rb:48"
"broken","Sat Jun 19 00:25:49 GMT 2021","Sat Jun 19 00:28:00 GMT 2021","130976","","010: CDN Tab","","010_cdn_tab_spec","","Returns success message after resubmitting https://cdn/","Location - spec/admin_form/010_cdn_tab_spec.rb:41"
"broken","Sat Jun 19 00:07:43 GMT 2021","Sat Jun 19 00:09:53 GMT 2021","129930","","001: Libraries Tab","","001_libraries_tab_spec","","Returns success message with valid form fill","Location - spec/admin_form/001_libraries_tab_spec.rb:40"
"skipped","Sat Jun 19 00:18:37 GMT 2021","Sat Jun 19 00:18:37 GMT 2021","0","","005: Admin Authentication Tab","","005_admin_auth_tab_spec","","Returns success message with valid form fill (MANUAL)","Location - spec/admin_form/005_admin_auth_tab_spec.rb:48"
"broken","Sat Jun 19 00:23:38 GMT 2021","Sat Jun 19 00:25:49 GMT 2021","131130","","009: Analytics Tab","","009_analytics_tab_spec","","Returns success message after resubmitting Local Analytics","Location - spec/admin_form/009_analytics_tab_spec.rb:38"
"broken","Sat Jun 19 00:14:15 GMT 2021","Sat Jun 19 00:16:26 GMT 2021","131458","","004: Patron Authentication Tab","","004_patron_auth_tab_spec","","Returns success message with valid form fill","Location - spec/admin_form/004_patron_auth_tab_spec.rb:41"
"broken","Sat Jun 19 00:30:11 GMT 2021","Sat Jun 19 00:32:22 GMT 2021","131208","","012: External Catalogs Tab","","012_external_catalog_tab_spec","","Returns success message after resubmitting MARC Export catalog","Location - spec/admin_form/012_external_catalog_tab_spec.rb:38"
"broken","Sat Jun 19 00:21:26 GMT 2021","Sat Jun 19 00:23:38 GMT 2021","131364","","008: Metadata Tab","","008_metadata_tab_spec","","Returns success message with valid form fill","Location - spec/admin_form/008_metadata_tab_spec.rb:42"
"broken","Sat Jun 19 00:19:15 GMT 2021","Sat Jun 19 00:21:26 GMT 2021","131203","","007: Logging Tab","","007_logging_tab_spec","","Returns success message with valid form fill","Location - spec/admin_form/007_logging_tab_spec.rb:41"
"broken","Sat Jun 19 00:16:26 GMT 2021","Sat Jun 19 00:18:37 GMT 2021","131343","","005: Admin Authentication Tab","","005_admin_auth_tab_spec","","Exists after clicking tab","Location - spec/admin_form/005_admin_auth_tab_spec.rb:38"
