"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Wed Jun 09 00:19:29 GMT 2021","Wed Jun 09 00:19:29 GMT 2021","0","","006: Sitewide Settings Tab","","006_sitewide_settings_tab_spec","","Displays value text field in form","Location - spec/admin_form/006_sitewide_settings_tab_spec.rb:44"
"broken","Wed Jun 09 00:19:29 GMT 2021","Wed Jun 09 00:19:29 GMT 2021","0","","006: Sitewide Settings Tab","","006_sitewide_settings_tab_spec","","Displays submit button in form","Location - spec/admin_form/006_sitewide_settings_tab_spec.rb:48"
"broken","Wed Jun 09 00:19:30 GMT 2021","Wed Jun 09 00:21:39 GMT 2021","129125","","007: Logging Tab","","007_logging_tab_spec","","Returns success message with valid form fill","Location - spec/admin_form/007_logging_tab_spec.rb:41"
"broken","Wed Jun 09 00:14:35 GMT 2021","Wed Jun 09 00:16:44 GMT 2021","128983","","004: Patron Authentication Tab","","004_patron_auth_tab_spec","","Returns success message with valid form fill","Location - spec/admin_form/004_patron_auth_tab_spec.rb:41"
"broken","Wed Jun 09 00:21:39 GMT 2021","Wed Jun 09 00:23:48 GMT 2021","128988","","008: Metadata Tab","","008_metadata_tab_spec","","Returns success message with valid form fill","Location - spec/admin_form/008_metadata_tab_spec.rb:42"
"broken","Wed Jun 09 00:10:17 GMT 2021","Wed Jun 09 00:12:26 GMT 2021","129113","","002: Admins Tab","","002_admins_tab_spec","","Returns success message with valid form fill","Location - spec/admin_form/002_admins_tab_spec.rb:40"
"broken","Wed Jun 09 00:28:06 GMT 2021","Wed Jun 09 00:30:15 GMT 2021","129138","","011: Storage Tab","","011_storage_serv_config_tab_spec","","Returns success after resubmitting MinIO storage edit","Location - spec/admin_form/011_storage_serv_config_tab_spec.rb:39"
"broken","Wed Jun 09 00:19:29 GMT 2021","Wed Jun 09 00:19:29 GMT 2021","0","","006: Sitewide Settings Tab","","006_sitewide_settings_tab_spec","","Returns success message with valid form fill (MANUAL)","Location - spec/admin_form/006_sitewide_settings_tab_spec.rb:52"
"broken","Wed Jun 09 00:12:26 GMT 2021","Wed Jun 09 00:14:35 GMT 2021","129167","","003: Collections Tab","","003_collections_tab_spec","","Returns success message with valid form fill","Location - spec/admin_form/003_collections_tab_spec.rb:41"
"broken","Wed Jun 09 00:16:44 GMT 2021","Wed Jun 09 00:18:53 GMT 2021","129029","","005: Admin Authentication Tab","","005_admin_auth_tab_spec","","Exists after clicking tab","Location - spec/admin_form/005_admin_auth_tab_spec.rb:38"
"skipped","Wed Jun 09 00:18:53 GMT 2021","Wed Jun 09 00:18:53 GMT 2021","0","","005: Admin Authentication Tab","","005_admin_auth_tab_spec","","Returns success message with valid form fill (MANUAL)","Location - spec/admin_form/005_admin_auth_tab_spec.rb:48"
"broken","Wed Jun 09 00:19:29 GMT 2021","Wed Jun 09 00:19:29 GMT 2021","0","","006: Sitewide Settings Tab","","006_sitewide_settings_tab_spec","","Displays key text field in form","Location - spec/admin_form/006_sitewide_settings_tab_spec.rb:40"
"broken","Wed Jun 09 00:25:57 GMT 2021","Wed Jun 09 00:28:06 GMT 2021","129028","","010: CDN Tab","","010_cdn_tab_spec","","Returns success message after resubmitting https://cdn/","Location - spec/admin_form/010_cdn_tab_spec.rb:41"
"broken","Wed Jun 09 00:23:48 GMT 2021","Wed Jun 09 00:25:57 GMT 2021","129105","","009: Analytics Tab","","009_analytics_tab_spec","","Returns success message after resubmitting Local Analytics","Location - spec/admin_form/009_analytics_tab_spec.rb:38"
"broken","Wed Jun 09 00:30:15 GMT 2021","Wed Jun 09 00:32:24 GMT 2021","129083","","012: External Catalogs Tab","","012_external_catalog_tab_spec","","Returns success message after resubmitting MARC Export catalog","Location - spec/admin_form/012_external_catalog_tab_spec.rb:38"
"broken","Wed Jun 09 00:08:07 GMT 2021","Wed Jun 09 00:10:17 GMT 2021","130083","","001: Libraries Tab","","001_libraries_tab_spec","","Returns success message with valid form fill","Location - spec/admin_form/001_libraries_tab_spec.rb:40"
