"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Sat May 29 00:26:13 GMT 2021","Sat May 29 00:28:23 GMT 2021","129897","","004: Patron Authentication Tab","","004_patron_auth_tab_spec","","Returns success message with valid form fill","Location - spec/admin_form/004_patron_auth_tab_spec.rb:41"
"broken","Sat May 29 00:19:42 GMT 2021","Sat May 29 00:21:54 GMT 2021","131476","","001: Libraries Tab","","001_libraries_tab_spec","","Returns success message with valid form fill","Location - spec/admin_form/001_libraries_tab_spec.rb:40"
"broken","Sat May 29 00:31:09 GMT 2021","Sat May 29 00:31:09 GMT 2021","0","","006: Sitewide Settings Tab","","006_sitewide_settings_tab_spec","","Displays submit button in form","Location - spec/admin_form/006_sitewide_settings_tab_spec.rb:48"
"broken","Sat May 29 00:31:09 GMT 2021","Sat May 29 00:31:09 GMT 2021","0","","006: Sitewide Settings Tab","","006_sitewide_settings_tab_spec","","Displays key text field in form","Location - spec/admin_form/006_sitewide_settings_tab_spec.rb:40"
"broken","Sat May 29 00:41:58 GMT 2021","Sat May 29 00:44:08 GMT 2021","129687","","012: External Catalogs Tab","","012_external_catalog_tab_spec","","Returns success message after resubmitting MARC Export catalog","Location - spec/admin_form/012_external_catalog_tab_spec.rb:38"
"broken","Sat May 29 00:28:23 GMT 2021","Sat May 29 00:30:33 GMT 2021","129813","","005: Admin Authentication Tab","","005_admin_auth_tab_spec","","Exists after clicking tab","Location - spec/admin_form/005_admin_auth_tab_spec.rb:38"
"broken","Sat May 29 00:24:03 GMT 2021","Sat May 29 00:26:13 GMT 2021","129925","","003: Collections Tab","","003_collections_tab_spec","","Returns success message with valid form fill","Location - spec/admin_form/003_collections_tab_spec.rb:41"
"broken","Sat May 29 00:35:29 GMT 2021","Sat May 29 00:37:39 GMT 2021","129747","","009: Analytics Tab","","009_analytics_tab_spec","","Returns success message after resubmitting Local Analytics","Location - spec/admin_form/009_analytics_tab_spec.rb:38"
"broken","Sat May 29 00:33:19 GMT 2021","Sat May 29 00:35:29 GMT 2021","129754","","008: Metadata Tab","","008_metadata_tab_spec","","Returns success message with valid form fill","Location - spec/admin_form/008_metadata_tab_spec.rb:42"
"broken","Sat May 29 00:21:54 GMT 2021","Sat May 29 00:24:03 GMT 2021","129744","","002: Admins Tab","","002_admins_tab_spec","","Returns success message with valid form fill","Location - spec/admin_form/002_admins_tab_spec.rb:40"
"broken","Sat May 29 00:31:10 GMT 2021","Sat May 29 00:33:19 GMT 2021","129721","","007: Logging Tab","","007_logging_tab_spec","","Returns success message with valid form fill","Location - spec/admin_form/007_logging_tab_spec.rb:41"
"broken","Sat May 29 00:37:39 GMT 2021","Sat May 29 00:39:49 GMT 2021","129806","","010: CDN Tab","","010_cdn_tab_spec","","Returns success message after resubmitting https://cdn/","Location - spec/admin_form/010_cdn_tab_spec.rb:38"
"broken","Sat May 29 00:39:49 GMT 2021","Sat May 29 00:41:58 GMT 2021","129924","","011: Storage Tab","","011_storage_serv_config_tab_spec","","Returns success after resubmitting MinIO storage edit","Location - spec/admin_form/011_storage_serv_config_tab_spec.rb:39"
"broken","Sat May 29 00:31:09 GMT 2021","Sat May 29 00:31:09 GMT 2021","0","","006: Sitewide Settings Tab","","006_sitewide_settings_tab_spec","","Displays value text field in form","Location - spec/admin_form/006_sitewide_settings_tab_spec.rb:44"
"skipped","Sat May 29 00:30:33 GMT 2021","Sat May 29 00:30:33 GMT 2021","0","","005: Admin Authentication Tab","","005_admin_auth_tab_spec","","Returns success message with valid form fill (MANUAL)","Location - spec/admin_form/005_admin_auth_tab_spec.rb:48"
"broken","Sat May 29 00:31:09 GMT 2021","Sat May 29 00:31:09 GMT 2021","0","","006: Sitewide Settings Tab","","006_sitewide_settings_tab_spec","","Returns success message with valid form fill (MANUAL)","Location - spec/admin_form/006_sitewide_settings_tab_spec.rb:52"
