"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Thu Jun 10 00:25:19 GMT 2021","Thu Jun 10 00:27:28 GMT 2021","128652","","010: CDN Tab","","010_cdn_tab_spec","","Returns success message after resubmitting https://cdn/","Location - spec/admin_form/010_cdn_tab_spec.rb:41"
"broken","Thu Jun 10 00:23:10 GMT 2021","Thu Jun 10 00:25:19 GMT 2021","128599","","009: Analytics Tab","","009_analytics_tab_spec","","Returns success message after resubmitting Local Analytics","Location - spec/admin_form/009_analytics_tab_spec.rb:38"
"broken","Thu Jun 10 00:29:36 GMT 2021","Thu Jun 10 00:31:45 GMT 2021","128621","","012: External Catalogs Tab","","012_external_catalog_tab_spec","","Returns success message after resubmitting MARC Export catalog","Location - spec/admin_form/012_external_catalog_tab_spec.rb:38"
"broken","Thu Jun 10 00:18:53 GMT 2021","Thu Jun 10 00:21:02 GMT 2021","128557","","007: Logging Tab","","007_logging_tab_spec","","Returns success message with valid form fill","Location - spec/admin_form/007_logging_tab_spec.rb:41"
"broken","Thu Jun 10 00:18:53 GMT 2021","Thu Jun 10 00:18:53 GMT 2021","0","","006: Sitewide Settings Tab","","006_sitewide_settings_tab_spec","","Displays value text field in form","Location - spec/admin_form/006_sitewide_settings_tab_spec.rb:44"
"broken","Thu Jun 10 00:27:28 GMT 2021","Thu Jun 10 00:29:36 GMT 2021","128786","","011: Storage Tab","","011_storage_serv_config_tab_spec","","Returns success after resubmitting MinIO storage edit","Location - spec/admin_form/011_storage_serv_config_tab_spec.rb:39"
"broken","Thu Jun 10 00:21:02 GMT 2021","Thu Jun 10 00:23:10 GMT 2021","128500","","008: Metadata Tab","","008_metadata_tab_spec","","Returns success message with valid form fill","Location - spec/admin_form/008_metadata_tab_spec.rb:42"
"broken","Thu Jun 10 00:18:53 GMT 2021","Thu Jun 10 00:18:53 GMT 2021","0","","006: Sitewide Settings Tab","","006_sitewide_settings_tab_spec","","Displays submit button in form","Location - spec/admin_form/006_sitewide_settings_tab_spec.rb:48"
"broken","Thu Jun 10 00:11:51 GMT 2021","Thu Jun 10 00:14:00 GMT 2021","128630","","003: Collections Tab","","003_collections_tab_spec","","Returns success message with valid form fill","Location - spec/admin_form/003_collections_tab_spec.rb:41"
"broken","Thu Jun 10 00:18:53 GMT 2021","Thu Jun 10 00:18:53 GMT 2021","0","","006: Sitewide Settings Tab","","006_sitewide_settings_tab_spec","","Displays key text field in form","Location - spec/admin_form/006_sitewide_settings_tab_spec.rb:40"
"broken","Thu Jun 10 00:09:43 GMT 2021","Thu Jun 10 00:11:51 GMT 2021","128686","","002: Admins Tab","","002_admins_tab_spec","","Returns success message with valid form fill","Location - spec/admin_form/002_admins_tab_spec.rb:40"
"broken","Thu Jun 10 00:14:00 GMT 2021","Thu Jun 10 00:16:09 GMT 2021","128580","","004: Patron Authentication Tab","","004_patron_auth_tab_spec","","Returns success message with valid form fill","Location - spec/admin_form/004_patron_auth_tab_spec.rb:41"
"skipped","Thu Jun 10 00:18:17 GMT 2021","Thu Jun 10 00:18:17 GMT 2021","0","","005: Admin Authentication Tab","","005_admin_auth_tab_spec","","Returns success message with valid form fill (MANUAL)","Location - spec/admin_form/005_admin_auth_tab_spec.rb:48"
"broken","Thu Jun 10 00:07:33 GMT 2021","Thu Jun 10 00:09:43 GMT 2021","129494","","001: Libraries Tab","","001_libraries_tab_spec","","Returns success message with valid form fill","Location - spec/admin_form/001_libraries_tab_spec.rb:40"
"broken","Thu Jun 10 00:16:09 GMT 2021","Thu Jun 10 00:18:17 GMT 2021","128652","","005: Admin Authentication Tab","","005_admin_auth_tab_spec","","Exists after clicking tab","Location - spec/admin_form/005_admin_auth_tab_spec.rb:38"
"broken","Thu Jun 10 00:18:53 GMT 2021","Thu Jun 10 00:18:53 GMT 2021","1","","006: Sitewide Settings Tab","","006_sitewide_settings_tab_spec","","Returns success message with valid form fill (MANUAL)","Location - spec/admin_form/006_sitewide_settings_tab_spec.rb:52"
