"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Sat Jun 05 00:30:06 GMT 2021","Sat Jun 05 00:32:16 GMT 2021","129903","","005: Admin Authentication Tab","","005_admin_auth_tab_spec","","Exists after clicking tab","Location - spec/admin_form/005_admin_auth_tab_spec.rb:38"
"broken","Sat Jun 05 00:41:33 GMT 2021","Sat Jun 05 00:43:43 GMT 2021","130012","","011: Storage Tab","","011_storage_serv_config_tab_spec","","Returns success after resubmitting MinIO storage edit","Location - spec/admin_form/011_storage_serv_config_tab_spec.rb:39"
"broken","Sat Jun 05 00:32:52 GMT 2021","Sat Jun 05 00:32:52 GMT 2021","0","","006: Sitewide Settings Tab","","006_sitewide_settings_tab_spec","","Displays submit button in form","Location - spec/admin_form/006_sitewide_settings_tab_spec.rb:48"
"broken","Sat Jun 05 00:32:52 GMT 2021","Sat Jun 05 00:32:52 GMT 2021","0","","006: Sitewide Settings Tab","","006_sitewide_settings_tab_spec","","Displays key text field in form","Location - spec/admin_form/006_sitewide_settings_tab_spec.rb:40"
"broken","Sat Jun 05 00:25:46 GMT 2021","Sat Jun 05 00:27:56 GMT 2021","129976","","003: Collections Tab","","003_collections_tab_spec","","Returns success message with valid form fill","Location - spec/admin_form/003_collections_tab_spec.rb:41"
"broken","Sat Jun 05 00:27:56 GMT 2021","Sat Jun 05 00:30:06 GMT 2021","130159","","004: Patron Authentication Tab","","004_patron_auth_tab_spec","","Returns success message with valid form fill","Location - spec/admin_form/004_patron_auth_tab_spec.rb:41"
"broken","Sat Jun 05 00:32:52 GMT 2021","Sat Jun 05 00:32:52 GMT 2021","0","","006: Sitewide Settings Tab","","006_sitewide_settings_tab_spec","","Returns success message with valid form fill (MANUAL)","Location - spec/admin_form/006_sitewide_settings_tab_spec.rb:52"
"broken","Sat Jun 05 00:32:52 GMT 2021","Sat Jun 05 00:35:02 GMT 2021","130003","","007: Logging Tab","","007_logging_tab_spec","","Returns success message with valid form fill","Location - spec/admin_form/007_logging_tab_spec.rb:41"
"broken","Sat Jun 05 00:32:52 GMT 2021","Sat Jun 05 00:32:52 GMT 2021","0","","006: Sitewide Settings Tab","","006_sitewide_settings_tab_spec","","Displays value text field in form","Location - spec/admin_form/006_sitewide_settings_tab_spec.rb:44"
"broken","Sat Jun 05 00:39:22 GMT 2021","Sat Jun 05 00:41:33 GMT 2021","130165","","010: CDN Tab","","010_cdn_tab_spec","","Returns success message after resubmitting https://cdn/","Location - spec/admin_form/010_cdn_tab_spec.rb:41"
"skipped","Sat Jun 05 00:32:16 GMT 2021","Sat Jun 05 00:32:16 GMT 2021","0","","005: Admin Authentication Tab","","005_admin_auth_tab_spec","","Returns success message with valid form fill (MANUAL)","Location - spec/admin_form/005_admin_auth_tab_spec.rb:48"
"broken","Sat Jun 05 00:37:12 GMT 2021","Sat Jun 05 00:39:22 GMT 2021","130082","","009: Analytics Tab","","009_analytics_tab_spec","","Returns success message after resubmitting Local Analytics","Location - spec/admin_form/009_analytics_tab_spec.rb:38"
"broken","Sat Jun 05 00:23:36 GMT 2021","Sat Jun 05 00:25:46 GMT 2021","130036","","002: Admins Tab","","002_admins_tab_spec","","Returns success message with valid form fill","Location - spec/admin_form/002_admins_tab_spec.rb:40"
"broken","Sat Jun 05 00:35:02 GMT 2021","Sat Jun 05 00:37:12 GMT 2021","130086","","008: Metadata Tab","","008_metadata_tab_spec","","Returns success message with valid form fill","Location - spec/admin_form/008_metadata_tab_spec.rb:42"
"broken","Sat Jun 05 00:43:43 GMT 2021","Sat Jun 05 00:45:53 GMT 2021","130032","","012: External Catalogs Tab","","012_external_catalog_tab_spec","","Returns success message after resubmitting MARC Export catalog","Location - spec/admin_form/012_external_catalog_tab_spec.rb:38"
"broken","Sat Jun 05 00:21:24 GMT 2021","Sat Jun 05 00:23:36 GMT 2021","131391","","001: Libraries Tab","","001_libraries_tab_spec","","Returns success message with valid form fill","Location - spec/admin_form/001_libraries_tab_spec.rb:40"
