"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Sun Jun 13 00:19:26 GMT 2021","Sun Jun 13 00:19:26 GMT 2021","0","","006: Sitewide Settings Tab","","006_sitewide_settings_tab_spec","","Returns success message with valid form fill (MANUAL)","Location - spec/admin_form/006_sitewide_settings_tab_spec.rb:52"
"skipped","Sun Jun 13 00:18:50 GMT 2021","Sun Jun 13 00:18:50 GMT 2021","0","","005: Admin Authentication Tab","","005_admin_auth_tab_spec","","Returns success message with valid form fill (MANUAL)","Location - spec/admin_form/005_admin_auth_tab_spec.rb:48"
"broken","Sun Jun 13 00:21:35 GMT 2021","Sun Jun 13 00:23:44 GMT 2021","129016","","008: Metadata Tab","","008_metadata_tab_spec","","Returns success message with valid form fill","Location - spec/admin_form/008_metadata_tab_spec.rb:42"
"broken","Sun Jun 13 00:19:26 GMT 2021","Sun Jun 13 00:21:35 GMT 2021","129075","","007: Logging Tab","","007_logging_tab_spec","","Returns success message with valid form fill","Location - spec/admin_form/007_logging_tab_spec.rb:41"
"broken","Sun Jun 13 00:14:32 GMT 2021","Sun Jun 13 00:16:41 GMT 2021","128955","","004: Patron Authentication Tab","","004_patron_auth_tab_spec","","Returns success message with valid form fill","Location - spec/admin_form/004_patron_auth_tab_spec.rb:41"
"broken","Sun Jun 13 00:30:11 GMT 2021","Sun Jun 13 00:32:20 GMT 2021","128889","","012: External Catalogs Tab","","012_external_catalog_tab_spec","","Returns success message after resubmitting MARC Export catalog","Location - spec/admin_form/012_external_catalog_tab_spec.rb:38"
"broken","Sun Jun 13 00:19:26 GMT 2021","Sun Jun 13 00:19:26 GMT 2021","0","","006: Sitewide Settings Tab","","006_sitewide_settings_tab_spec","","Displays key text field in form","Location - spec/admin_form/006_sitewide_settings_tab_spec.rb:40"
"broken","Sun Jun 13 00:12:23 GMT 2021","Sun Jun 13 00:14:32 GMT 2021","129028","","003: Collections Tab","","003_collections_tab_spec","","Returns success message with valid form fill","Location - spec/admin_form/003_collections_tab_spec.rb:41"
"broken","Sun Jun 13 00:10:14 GMT 2021","Sun Jun 13 00:12:23 GMT 2021","128947","","002: Admins Tab","","002_admins_tab_spec","","Returns success message with valid form fill","Location - spec/admin_form/002_admins_tab_spec.rb:40"
"broken","Sun Jun 13 00:25:53 GMT 2021","Sun Jun 13 00:28:02 GMT 2021","128907","","010: CDN Tab","","010_cdn_tab_spec","","Returns success message after resubmitting https://cdn/","Location - spec/admin_form/010_cdn_tab_spec.rb:41"
"broken","Sun Jun 13 00:08:04 GMT 2021","Sun Jun 13 00:10:14 GMT 2021","129653","","001: Libraries Tab","","001_libraries_tab_spec","","Returns success message with valid form fill","Location - spec/admin_form/001_libraries_tab_spec.rb:40"
"broken","Sun Jun 13 00:19:26 GMT 2021","Sun Jun 13 00:19:26 GMT 2021","0","","006: Sitewide Settings Tab","","006_sitewide_settings_tab_spec","","Displays value text field in form","Location - spec/admin_form/006_sitewide_settings_tab_spec.rb:44"
"broken","Sun Jun 13 00:16:41 GMT 2021","Sun Jun 13 00:18:50 GMT 2021","129027","","005: Admin Authentication Tab","","005_admin_auth_tab_spec","","Exists after clicking tab","Location - spec/admin_form/005_admin_auth_tab_spec.rb:38"
"broken","Sun Jun 13 00:19:26 GMT 2021","Sun Jun 13 00:19:26 GMT 2021","0","","006: Sitewide Settings Tab","","006_sitewide_settings_tab_spec","","Displays submit button in form","Location - spec/admin_form/006_sitewide_settings_tab_spec.rb:48"
"broken","Sun Jun 13 00:23:44 GMT 2021","Sun Jun 13 00:25:53 GMT 2021","129066","","009: Analytics Tab","","009_analytics_tab_spec","","Returns success message after resubmitting Local Analytics","Location - spec/admin_form/009_analytics_tab_spec.rb:38"
"broken","Sun Jun 13 00:28:02 GMT 2021","Sun Jun 13 00:30:11 GMT 2021","129108","","011: Storage Tab","","011_storage_serv_config_tab_spec","","Returns success after resubmitting MinIO storage edit","Location - spec/admin_form/011_storage_serv_config_tab_spec.rb:39"
